ID	eggNOG OGs	KEGG_ko	KEGG_Pathway	KEGG_Module	PFAMs	kofam_KO	merged_KO	dbCAN.mod	dbCAN.enzclass
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14500	COG0194	K00942	ko00230,ko01100,map00230,map01100	M00050	AAA_16,AAA_17,AAA_18,AAA_33,Guanylate_kin,MMR_HSR1,Rad17,Viral_helicase1	-	K00942	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14510	COG0621	K14441	-	-	CbiK,Radical_SAM,TRAM,UPF0004	-	K14441	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14515	COG0558	K00995,K08744	ko00564,ko01100,map00564,map01100	-	CDP-OH_P_transf,CinA	-	K00995,K08744	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14520	COG1058,COG1546	K03742,K03743	ko00760,map00760	-	CinA,Glucosaminidase,MoCF_biosynth,Sortase	-	K03742,K03743	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14525	COG0454	-	-	-	Acetyltransf_1,Acetyltransf_10,Acetyltransf_4,Acetyltransf_7,DUF4163,FR47	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14625	COG0258,COG0749	K02335	ko00230,ko00240,ko01100,ko03030,ko03410,ko03420,ko03440,map00230,map00240,map01100,map03030,map03410,map03420,map03440	-	5_3_exonuc,5_3_exonuc_N,Acetyltransf_1,Acetyltransf_10,Acetyltransf_7,DNA_pol_A,DNA_pol_A_exo1,FR47	-	K02335	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14630	COG0237	K00859	ko00770,ko01100,map00770,map01100	M00120	AAA_17,AAA_18,AAA_28,AAA_33,CbiA,CoaE,Cytidylate_kin2,Dynamin_N,PRK,Thymidylate_kin	-	K00859	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14635	COG1235	-	-	-	Lactamase_B,Lactamase_B_2,Lactamase_B_3,Lactamase_B_6,SPOUT_MTase	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14645	COG1307	-	-	-	Dak1_2,DegV	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14650	COG1323	-	-	-	CTP_transf_like,Citrate_ly_lig,HIGH_NTase1,HIGH_NTase1_ass	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14655	COG2239	K06213	-	-	CBS,MgtE,MgtE_N	-	K06213	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14660	COG0280	K00625	ko00430,ko00620,ko00640,ko00680,ko00720,ko01100,ko01120,ko01200,map00430,map00620,map00640,map00680,map00720,map01100,map01120,map01200	M00357,M00579	AAA_26,DRTGG,FA_synthesis,PTA_PTB	-	K00625	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14665	COG0282	K00925	ko00430,ko00620,ko00640,ko00680,ko00720,ko01100,ko01120,ko01200,map00430,map00620,map00640,map00680,map00720,map01100,map01120,map01200	M00357,M00579	Acetate_kinase	-	K00925	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14670	COG1399	K07040	-	-	DUF177	-	K07040	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14680	COG0416	K03621	ko00561,ko00564,ko01100,ko01110,map00561,map00564,map01100,map01110	M00089	FA_synthesis,PTA_PTB	-	K03621	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14690	COG0571	K03685	ko03008,ko05205,map03008,map05205	-	DND1_DSRM,Ribonucleas_3_3,Ribonuclease_3,dsrm	-	K03685	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14695	COG1196	K03529	-	-	AAA_15,AAA_21,AAA_23,AAA_27,AAA_29,CALCOCO1,ParBc,SMC_N,SMC_hinge,SRP54_N	-	K03529	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14700	COG0552	K03110	ko02024,ko03060,ko03070,map02024,map03060,map03070	M00335	AAA,AAA_16,AAA_22,AAA_30,AAA_31,ABC_tran,ArgK,CbiA,DUF2075,SRP54,SRP54_N,Zeta_toxin,cobW	-	K03110	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14705	COG1171	K01754	ko00260,ko00290,ko01100,ko01110,ko01130,ko01200,ko01230,map00260,map00290,map01100,map01110,map01130,map01200,map01230	M00570	ACT,PALP,Thr_dehydrat_C	-	K01754	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14710	COG0477	-	-	-	MFS_1,MFS_1_like,MFS_2,MFS_3,Sugar_tr,TRI12	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14720	COG4565	-	-	-	-	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14725	COG0119	-	-	-	HMGL-like	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14730	COG1802	-	-	-	FCD,GntR,HTH_11,HTH_24	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14735	COG0538	K00031	ko00020,ko00480,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko01210,ko01230,ko04146,map00020,map00480,map00720,map01100,map01110,map01120,map01130,map01200,map01210,map01230,map04146	M00009,M00010,M00173,M00740	Iso_dh	-	K00031	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14745	COG0655	-	-	-	Acetyltransf_1,Acetyltransf_7,FMN_red,Flavodoxin_2	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14750	COG2267	-	-	-	Abhydrolase_1,Abhydrolase_4,Abhydrolase_5,Abhydrolase_6,FSH1,Hydrolase_4,Ndr	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14755	COG0488	K06158	-	-	AAA_15,AAA_21,AAA_23,ABC_tran,ABC_tran_CTD,ABC_tran_Xtn,Dynamin_N	-	K06158	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14760	COG2344	K01926	-	-	CoA_binding,CoA_binding_3,F420_oxidored,GFO_IDH_MocA,Put_DNA-bind_N	-	K01926	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14765	COG0062,COG0063	K17758,K17759	-	-	ACPS,Carb_kinase,HK,Phos_pyr_kin,YjeF_N	-	K17758,K17759	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14770	COG0787	K01775	ko00473,ko01100,ko01502,map00473,map01100,map01502	-	Ala_racemase_C,Ala_racemase_N	-	K01775	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14775	COG2337	K07171	-	-	PemK_toxin	-	K07171	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14780	COG1253	K03699	-	-	CBS,CorC_HlyC,DUF21	-	K03699	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14785	COG0217	-	-	-	Transcrip_reg	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14790	2DKUT	-	-	-	-	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14795	COG2873	K01740	ko00270,ko01100,map00270,map01100	-	Abhydrolase_1,Abhydrolase_5,Abhydrolase_6,Aminotran_1_2,Aminotran_5,Beta_elim_lyase,Cys_Met_Meta_PP,DegT_DnrJ_EryC1,GDC-P	-	K01740	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14800	COG0740	K01358	ko04112,ko04212,map04112,map04212	-	CLP_protease,Peptidase_S49	-	K01358	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14805	COG1674	K03466	-	-	AAA_10,Adeno_IVa2,Arch_ATPase,DUF87,FtsK_4TM,FtsK_SpoIIIE,Ftsk_gamma,T2SSE,TrwB_AAD_bind	-	K03466	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14810	COG2759	K01938	ko00670,ko00720,ko01100,ko01120,ko01200,map00670,map00720,map01100,map01120,map01200	M00140,M00377	FTHFS	-	K01938	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14815	COG0457	-	-	-	ANAPC3,CHB_HEX_C,CHB_HEX_C_1,Fn3_assoc,TPR_1,TPR_11,TPR_16,TPR_17,TPR_19,TPR_2,TPR_8,zinc_ribbon_2	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14820	COG0543	K00528,K16951	ko00920,ko01120,map00920,map01120	-	DHODB_Fe-S_bind,FAD_binding_6,NAD_binding_1	-	K00528,K16951	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14825	COG0493	K00266	ko00250,ko00910,ko01100,ko01110,ko01120,ko01130,ko01230,map00250,map00910,map01100,map01110,map01120,map01130,map01230	-	AlaDh_PNT_C,Amino_oxidase,DAO,DHODB_Fe-S_bind,FAD_binding_2,FAD_binding_3,Fer4_20,GIDA,HI0933_like,NAD_binding_1,NAD_binding_7,NAD_binding_8,Pyr_redox,Pyr_redox_2,Pyr_redox_3,Thi4	-	K00266	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14830	COG0428	K07238	-	-	Zip	-	K07238	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14835	COG1576	K00783	-	-	SPOUT_MTase	-	K00783	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14840	COG2340	-	-	-	CAP,CW_binding_1,Collagen,Cu_amine_oxidN1,Dockerin_1,LysM,NLPC_P60,SH3_3,SLH	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14845	COG1619	K01297	-	-	Peptidase_S66	-	K01297	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14850	COG3568	-	-	-	Exo_endo_phos	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14855	29UIY	-	-	-	-	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14860	2BBR7	-	-	-	YabP	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14865	COG0561	K06438	-	-	POTRA_1,YabP,YqfD	-	K06438	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14870	COG1702	K06217	-	-	AAA_19,AAA_22,AAA_30,DEAD,IstB_IS21,KH_1,PhoH	-	K06217	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14875	COG0319	K01489,K07042	ko00240,ko00983,ko01100,map00240,map00983,map01100	-	UPF0054,dCMP_cyt_deam_1,dCMP_cyt_deam_2	-	K01489,K07042	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14880	COG2244	K06409	-	-	MVIN,MatE,Polysacc_synt,Polysacc_synt_3,Polysacc_synt_C	-	K06409	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14885	2EJV3	-	-	-	-	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14890	COG4224	-	-	-	DUF896	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14895	COG0212	K01934	ko00670,ko01100,map00670,map01100	-	5-FTHF_cyc-lig,DUF896	-	K01934	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14905	COG0621	K06168	-	-	Radical_SAM,TRAM,UPF0004	-	K06168	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14910	COG1961	-	-	-	Recombinase,Resolvase,Zn_ribbon_recom	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14915	COG1396	-	-	-	HTH_19,HTH_26,HTH_3,HTH_31	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14945	COG0270	K17398	ko00270,ko01100,ko05206,map00270,map01100,map05206	M00035	DNA_methylase	-	K17398	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14955	29UCN	-	-	-	-	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14960	COG0338	K06223	ko03430,map03430	-	MethyltransfD12	-	K06223	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14975	2CDFK	-	-	-	Dam	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS14985	2EI12	-	-	-	-	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15015	29R5M	-	-	-	-	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15025	2C6KN	-	-	-	VRR_NUC	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15030	28Z2C	-	-	-	-	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15035	2A9YU	-	-	-	-	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15040	COG1403	-	-	-	HNH	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15045	29VQH	-	-	-	-	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15050	COG4626	-	-	-	Terminase_1,Terminase_6,Terminase_GpA	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15055	COG4695	-	-	-	Phage_portal	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15060	COG0740	-	-	-	CLP_protease	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15065	28HSU	-	-	-	Phage_capsid	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15075	2E357	-	-	-	HK97-gp10_like	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15080	29UM0	-	-	-	-	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15085	2F628	-	-	-	-	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15090	29TX3	-	-	-	-	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15100	COG5280,COG5412	-	-	-	Peptidase_M23,PhageMin_Tail,SLT	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15105	COG4722	-	-	-	Sipho_tail	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15110	28K55	-	-	-	Sipho_Gp37	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15115	292XD	-	-	-	-	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15120	2BKPS	-	-	-	-	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15125	29XBP	-	-	-	FGE-sulfatase	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15135	COG3344	-	-	-	RVT_1	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15140	COG4824	-	-	-	Phage_holin_4_1	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15150	COG1705,COG5632	-	-	-	Amidase_2,Glucosaminidase,LysM,SH3_3,SPOR	-	-	-	GH73
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15155	COG0621	K06168	-	-	Radical_SAM,TRAM,UPF0004	-	K06168	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15160	COG4905	-	-	-	ABC_trans_CmpB	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15165	COG0249	K03555	ko03430,map03430	-	AAA_27,MutS_I,MutS_II,MutS_III,MutS_IV,MutS_V	-	K03555	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15170	COG0323	K03572	ko03430,map03430	-	DNA_mis_repair,HATPase_c,HATPase_c_3,MutL_C	-	K03572	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15175	COG0324	K00791	ko00908,ko01100,ko01110,map00908,map01100,map01110	-	AAA,AAA_17,Cytidylate_kin,IPPT,IPT	-	K00791	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15185	COG4100	-	-	-	Aminotran_1_2,Aminotran_5,Beta_elim_lyase,Cys_Met_Meta_PP,Met_gamma_lyase	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15190	COG2081	K07007	-	-	AlaDh_PNT_C,Amino_oxidase,DAO,FAD_binding_2,FAD_binding_3,FAD_oxidored,GIDA,HI0933_like,NAD_binding_8,NAD_binding_9,Pyr_redox,Pyr_redox_2,Pyr_redox_3,Thi4,Trp_halogenase	-	K07007	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15195	COG2509	K07137	-	-	5-FTHF_cyc-lig,Amino_oxidase,DAO,FAD_binding_2,FAD_binding_3,GIDA,HI0933_like,NAD_binding_8,Pyr_redox,Pyr_redox_2,Thi4	-	K07137	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15205	COG2003	K03630	-	-	HHH,Prok-JAB,RadC	-	K03630	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15210	COG1077	K03569	-	-	Actin,FtsA,HSP70,MreB_Mbl	-	K03569	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15215	COG1792	K03570	-	-	DivIC,MreC	-	K03570	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15220	COG2891	K03571	-	-	5TM-5TMR_LYT,ECF-ribofla_trS,MreD	-	K03571	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15225	COG0768	K05515	ko00550,ko01501,map00550,map01501	-	PBP_dimer,Transpeptidase	-	K05515	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15230	COG0850	K03610	-	-	DUF342,FapA,MinC_C,MinC_N	-	K03610	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15235	COG2894	K03609	-	-	AAA_24,AAA_31,ArsA_ATPase,CBP_BcsQ,CbiA,Fer4_NifH,MipZ,ParA,VirC1	-	K03609	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15245	COG0772	K05837	-	-	FTSW_RODA_SPOVE	-	K05837	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15250	COG1803	K01734	ko00640,ko01120,map00640,map01120	-	MGS	-	K01734	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15255	COG1686	K07258	ko00550,ko01100,map00550,map01100	-	Beta-lactamase,Beta-lactamase2,Peptidase_S11,Peptidase_S13,Transpeptidase	-	K07258	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15265	COG1242	K07139	-	-	Radical_SAM,Radical_SAM_C	-	K07139	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15270	COG0845	-	-	-	HlyD_2,HlyD_3	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15275	COG0325	K06997	-	-	Ala_racemase_N,Orn_Arg_deC_N	-	K06997	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15280	COG1799	K09772	-	-	DUF552,SepF	-	K09772	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15285	COG2302	-	-	-	DbpA,S4,S4_2	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15290	COG0597	K03101	ko03060,map03060	-	Peptidase_A8	-	K03101	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15295	COG0564	K06180	-	-	PseudoU_synth_2,S4,S4_2	-	K06180	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15300	COG1102	K00945	ko00240,ko01100,map00240,map01100	M00052	AAA_18,Cytidylate_kin2	-	K00945	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15305	COG0037	-	-	-	ATP_bind_3,NAD_synthase,tRNA_Me_trans	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15310	COG0745	-	-	-	Response_reg,Trans_reg_C	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15315	COG0642	-	-	-	HAMP,HATPase_c,HisKA	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15320	COG3839	K01990	-	M00254	AAA_21,ABC_tran	-	K01990	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15325	COG0842	K01992	-	M00254	ABC2_membrane,ABC2_membrane_3,ABC2_membrane_4	-	K01992	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15330	COG4974	-	-	-	Phage_int_SAM_1,Phage_int_SAM_4,Phage_int_SAM_5,Phage_integrase	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15335	COG1388	-	-	-	LysM	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15340	COG1974	K01356	-	M00729	FaeA,HTH_11,HTH_24,HTH_27,HTH_36,HTH_5,HTH_IclR,LexA_DNA_bind,MarR_2,Peptidase_S24	-	K01356	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15345	COG0799	K09710	-	-	RsfS	-	K09710	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15350	COG1713	K00969	ko00760,ko01100,map00760,map01100	M00115	CTP_transf_like,HD,HDOD,RsfS	-	K00969	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15355	COG1057	K00969	ko00760,ko01100,map00760,map01100	M00115	CTP_transf_like,HD,HDOD,HIGH_NTase1	-	K00969	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15365	COG0536	K03979	-	-	Arf,DUF1967,FeoB_N,GTP1_OBG,Gtr1_RagA,MMR_HSR1,PduV-EutP,Ras	-	K03979	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15375	COG2868	K07584	-	-	Peptidase_C108,Peptidase_Prp	-	K07584	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15380	COG0261	K02888	ko03010,map03010	M00178	Ribosomal_L21p	-	K02888	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15385	COG0697	-	-	-	EamA,TPT	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15390	COG2159	K07045	-	-	Amidohydro_2,TatD_DNase	-	K07045	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15395	COG0517	-	-	-	CBS	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15400	COG0527	K00928	ko00260,ko00261,ko00270,ko00300,ko01100,ko01110,ko01120,ko01130,ko01210,ko01230,map00260,map00261,map00270,map00300,map01100,map01110,map01120,map01130,map01210,map01230	M00016,M00017,M00018,M00033,M00525,M00526,M00527	AA_kinase,ACT,ACT_7	-	K00928	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15405	COG2606	K03976	-	-	tRNA_edit	-	K03976	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15410	COG1533	-	-	-	Cass2,GyrI-like,Radical_SAM	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15415	COG5011	-	-	-	DUF2344	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15420	COG1032	-	-	-	B12-binding,HD,Radical_SAM	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15425	COG1301	-	-	-	SDF	-	-	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15430	COG1091	K00067	ko00521,ko00523,ko01130,map00521,map00523,map01130	M00793	3Beta_HSD,Epimerase,GDP_Man_Dehyd,NAD_binding_10,NAD_binding_4,Polysacc_synt_2,RmlD_sub_bind	-	K00067	-	-
GCF_004295125.1_ASM429512v1_genomic|NZ_CP036170.1|HDCHBGLK_RS15435	2C2RM	-	-	-	-	-	-	-	-
